param:,tech:,inv,var,fix,f,capa,eff,em,yr,:=
,6850,54892,469.932462,92.790829,14569,,,,,
,6851,55417,683.943664,79.02734,14392.1,,,,,
,6852,55425,845.86112,89.510585,14382.17,,,,,
,6853,51820,922.786954,99.123969,14380.65,,,,,
,6854,54663,908.739224,100.191478,14383.24,,,,,
,6855,55409,811.468436,103.584725,14384.56,,,,,
,6856,55238,572.192248,90.911378,14384.68,,,,,
,6857,55548,294.087473,81.965562,14382.93,,,,,
,6858,55447,44.691811,84.772135,14380.69,,,,,
,6859,57364,0.044826,99.665881,14380.89,,,,,
,6860,56894,0,91.059677,14382.75,,,,,
,6861,55558,0,64.471948,14383.94,,,,,
,6862,54311,0,44.035781,14382.91,,,,,
,6863,53990,0,42.949018,14384.17,,,,,
,6864,52654,0,42.703105,14381.74,,,,,
,6865,48116,0,59.595347,14381.49,,,,,
,6866,46000,0,66.990368,14383.8,,,,,
,6867,45000,0,69.513231,14386.82,,,,,
,6868,44500,0,57.869306,14387.93,,,,,
,6869,45200,0,37.106517,14387.13,,,,,
,6870,46937,0,29.022114,14386.51,,,,,
,6871,49357,0.732565,20.325129,14386.73,,,,,
,6872,50947,55.780635,17.257371,14386.56,,,,,
,6873,53506,225.445692,10.144831,14385.39,,,,,
,6874,54859,391.339236,7.064267,14388.15,,,,,
,6875,55463,515.100195,17.197304,14383.16,,,,,
,6876,55415,562.221587,27.979023,14381.92,,,,,
,6877,52039,544.79234,25.909187,14382.04,,,,,
,6878,54696,460.311171,28.069088,14379.13,,,,,
,6879,55726,368.023043,26.721651,14378.37,,,,,
,6880,55515,241.624539,38.089216,14378.66,,,,,
,6881,55756,120.325847,43.540112,14380.59,,,,,
,6882,55890,22.011202,51.893533,14382.02,,,,,
,6883,57818,0.042547,110.123689,14383.68,,,,,
,6884,57277,0,134.852254,14385.29,,,,,
,6885,55835,0,127.534592,14386.75,,,,,
,6886,54396,0,105.919761,14387.59,,,,,
,6887,53888,0,102.730271,14387.78,,,,,
,6888,52571,0,95.983807,14388.4,,,,,
,6889,48221,0,78.584058,14389.34,,,,,
,6890,45900,0,63.631612,14388.89,,,,,
,6891,44900,0,68.622835,14388.95,,,,,
,6892,44500,0,63.211727,14389.55,,,,,
,6893,45200,0,62.347224,14390.46,,,,,
,6894,47104,0,57.859092,14390.28,,,,,
,6895,49411,1.431375,67.57161,14389.59,,,,,
,6896,50822,97.449238,62.039937,14388.52,,,,,
,6897,52980,365.403806,47.187668,14387.55,,,,,
,6898,54293,636.535827,50.210317,14386.24,,,,,
,6899,54711,845.20971,50.334001,14392.67,,,,,
,6900,54397,943.744873,46.266554,14391.81,,,,,
,6901,50837,961.154473,47.255646,14389.22,,,,,
,6902,53419,902.866123,45.223518,14386.67,,,,,
,6903,54527,771.811694,39.430719,14383.92,,,,,
,6904,54438,548.56448,33.633061,14384.73,,,,,
,6905,54743,252.246637,33.08879,14380.79,,,,,
,6906,54904,38.579938,30.003001,14380.44,,,,,
,6907,57057,0.036496,41.737373,14386.55,,,,,
,6908,56603,0,39.141059,14389.08,,,,,
,6909,55177,0,40.289031,14388.57,,,,,
,6910,53868,0,34.195398,14390.89,,,,,
,6911,53713,0,36.902511,14397.26,,,,,
,6912,52723,0,49.352812,14398.85,,,,,
,6913,48466,0,61.265595,14395.75,,,,,
,6914,46300,0,51.209251,14390.82,,,,,
,6915,45300,0,53.438412,14391.11,,,,,
,6916,44600,0,60.562138,14391.84,,,,,
,6917,45400,0,72.984795,14396.12,,,,,
,6918,46929,0,99.401037,14397.52,,,,,
,6919,48277,1.910915,103.944815,14393.87,,,,,
,6920,48642,81.929643,98.529411,14392.4,,,,,
,6921,49737,286.068334,103.689282,14390.41,,,,,
,6922,50417,501.722991,98.999719,14391.97,,,,,
,6923,51060,725.326122,109.967617,14398.42,,,,,
,6924,51007,838.67525,106.726888,14401.54,,,,,
,6925,48679,861.902781,103.650656,14401.06,,,,,
,6926,50172,755.919704,107.947361,14393.48,,,,,
,6927,50627,583.472131,96.581522,14389.56,,,,,
,6928,49971,360.755979,74.486485,14389.63,,,,,
,6929,49352,149.556408,67.335239,14389.31,,,,,
,6930,48853,25.490873,63.260823,14392.05,,,,,
,6931,51213,0.046215,72.640621,14392.61,,,,,
,6932,51169,0,76.121767,14391.69,,,,,
,6933,50865,0,75.440904,14393.25,,,,,
,6934,50481,0,57.354375,14399.04,,,,,
,6935,50669,0,55.948396,14400.25,,,,,
,6936,49915,0,58.388471,14401,,,,,
,6937,46300,0,46.479323,14402.79,,,,,
,6938,43900,0,51.445637,14402.11,,,,,
,6939,42700,0,65.123832,14399.36,,,,,
,6940,42300,0,75.611095,14398.95,,,,,
,6941,42900,0,71.851597,14404.43,,,,,
,6942,44100,0,57.124296,14409.19,,,,,
,6943,44600,0.143807,54.315122,14410.11,,,,,
,6944,43600,12.341633,61.76817,14406.44,,,,,
,6945,42900,66.891622,82.416363,14401.83,,,,,
,6946,43500,134.889888,79.000887,14398.81,,,,,
,6947,44200,188.821583,68.674035,14400.41,,,,,
,6948,44200,190.754378,58.411414,14402.55,,,,,
,6949,43800,146.444776,79.544541,14405.69,,,,,
,6950,44100,118.234755,101.173688,14409.88,,,,,
,6951,44100,90.884064,100.471752,14402.08,,,,,
,6952,44000,61.27283,97.322143,14399.57,,,,,
,6953,44300,26.088233,91.918755,14401.87,,,,,
,6954,45300,3.243294,63.804508,14404.58,,,,,
,6955,48045,0.039468,82.846614,14407.53,,,,,
,6956,48458,0,80.413501,14412.83,,,,,
,6957,48456,0,70.415935,14409.2,,,,,
,6958,48398,0,86.159927,14407.56,,,,,
,6959,48850,0,94.477507,14406.08,,,,,
,6960,47240,0,97.885632,14405.94,,,,,
,6961,43600,0,140.950347,14411.73,,,,,
,6962,41300,0,171.037853,14412.29,,,,,
,6963,40100,0,182.638147,14410.79,,,,,
,6964,40000,0,177.065779,14409.03,,,,,
,6965,41000,0,204.68768,14409.38,,,,,
,6966,43200,0,197.001124,14409.54,,,,,
,6967,46000,0.425292,190.508755,14414.84,,,,,
,6968,48436,35.869335,173.296431,14414.7,,,,,
,6969,52001,160.407587,120.415895,14407.06,,,,,
,6970,53886,388.43435,65.486064,14399.8,,,,,
,6971,54643,622.900731,45.32567,14407.23,,,,,
,6972,54351,733.783011,30.686578,14410.93,,,,,
,6973,50899,719.327621,33.053388,14406.1,,,,,
,6974,53380,684.044117,57.794604,14408.23,,,,,
,6975,54471,599.211356,87.963948,14409.38,,,,,
,6976,54466,452.41102,128.263963,14408.35,,,,,
,6977,54740,234.895119,151.961862,14399.71,,,,,
,6978,55396,34.746769,173.321985,14404.45,,,,,
,6979,57601,0.031562,197.867797,14407.38,,,,,
,6980,57041,0,235.40718,14410.64,,,,,
,6981,55576,0,248.997854,14408.48,,,,,
,6982,54252,0,198.373519,14407.62,,,,,
,6983,54175,0,162.701553,14407.75,,,,,
,6984,53245,0,161.407524,14409.93,,,,,
,6985,48752,0,122.553092,14410.98,,,,,
,6986,46100,0,109.288411,14411.57,,,,,
,6987,45100,0,119.66258,14411.81,,,,,
,6988,44800,0,80.941649,14416.1,,,,,
,6989,45500,0,78.22242,14413.04,,,,,
,6990,47251,0,76.143729,14410.4,,,,,
,6991,49474,1.341868,77.505619,14412.75,,,,,
,6992,51065,69.206576,64.06287,14414.37,,,,,
,6993,53283,232.793959,44.703461,14410.85,,,,,
,6994,54623,458.95815,38.495857,14406.37,,,,,
,6995,55045,654.971199,33.869774,14401.81,,,,,
,6996,54658,752.089424,37.822947,14405.83,,,,,
,6997,51149,765.675336,36.427688,14408.41,,,,,
,6998,53937,700.614764,31.48562,14410.12,,,,,
,6999,54942,572.886019,26.492097,14408.18,,,,,
,7000,54997,397.777106,34.34313,14402.84,,,,,
,7001,55280,193.920857,30.127033,14399.96,,,,,
,7002,56195,26.550269,29.271704,14399.67,,,,,
,7003,58124,0.036763,47.32655,14403.65,,,,,
,7004,57508,0,57.213178,14405.88,,,,,
,7005,55846,0,38.345608,14402.11,,,,,
,7006,54545,0,15.319894,14400.6,,,,,
,7007,54229,0,8.924184,14399.6,,,,,
,7008,53022,0,13.267022,14398.9,,,,,
,7009,48680,0,15.197347,14400.38,,,,,
,7010,46200,0,19.280093,14399.84,,,,,
,7011,45300,0,25.818011,14406.79,,,,,
,7012,45000,0,25.771572,14416.42,,,,,
,7013,45600,0,32.805792,14415.25,,,,,
,7014,47450,0,48.636633,14410.77,,,,,
,7015,49779,0.604611,62.090536,14407.69,,,,,
,7016,51287,58.16856,62.885645,14406.31,,,,,
,7017,53544,245.187165,35.429254,14404.58,,,,,
,7018,54928,456.086969,33.025107,14401.5,,,,,
,7019,55351,612.346318,32.487659,14401.91,,,,,
,7020,55120,766.033582,28.510924,14398.4,,,,,
,7021,51693,828.249504,34.249134,14374.48,,,,,
,7022,54304,752.337257,46.946833,14354.89,,,,,
,7023,55508,623.701179,46.070435,14394,,,,,
,7024,55240,428.716965,57.612834,14399.72,,,,,
,7025,55510,196.74357,90.534827,14398.92,,,,,
,7026,55688,24.773989,119.313754,14396.33,,,,,
,7027,57494,0.03244,152.1156,14397.39,,,,,
,7028,56725,0,175.711924,14401.62,,,,,
,7029,55606,0,195.064163,14402.66,,,,,
,7030,54737,0,196.727614,14405.15,,,,,
,7031,54490,0,194.992361,14398.48,,,,,
,7032,53090,0,198.330055,14398.21,,,,,
,7033,48627,0,208.734875,14399.08,,,,,
,7034,46300,0,219.328931,14398.83,,,,,
,7035,45300,0,222.190093,14401.89,,,,,
,7036,45000,0,200.652821,14403.27,,,,,
,7037,45600,0,197.859276,14403.37,,,,,
,7038,47480,0,163.322211,14401.78,,,,,
,7039,49609,0.646511,91.665855,14396.93,,,,,
,7040,51075,57.757868,63.53792,14399.1,,,,,
,7041,53428,218.789038,54.28237,14399.05,,,,,
,7042,54771,392.248246,76.291367,14395.83,,,,,
,7043,55321,545.523984,111.774472,14397.38,,,,,
,7044,54982,603.412231,130.332001,14396.6,,,,,
,7045,51358,570.581684,148.160204,14388.56,,,,,
,7046,54099,478.250415,143.619641,14389.79,,,,,
,7047,55268,346.473481,131.352879,14390.5,,,,,
,7048,55178,197.561352,141.757356,14392.62,,,,,
,7049,55672,79.304622,169.643081,14386.19,,,,,
,7050,56386,9.306894,186.364686,14382.1,,,,,
,7051,58268,0.030352,217.557706,14378.93,,,,,
,7052,57392,0,213.602506,14378.96,,,,,
,7053,55914,0,200.895211,14379.01,,,,,
,7054,54612,0,202.312529,14376.74,,,,,
,7055,54372,0,187.235735,14374.71,,,,,
,7056,53276,0,197.348063,14375.86,,,,,
,7057,48787,0,188.050151,14376.34,,,,,
,7058,46500,0,202.796278,14375.19,,,,,
,7059,45200,0,208.658603,14374.59,,,,,
,7060,44800,0,207.545019,14376.27,,,,,
,7061,45400,0,224.365607,14378,,,,,
,7062,47244,0,245.207094,14382.5,,,,,
,7063,49551,0.063684,245.074397,14383.7,,,,,
,7064,50984,16.516478,247.077883,14383.32,,,,,
,7065,53162,91.036457,253.693611,14382.33,,,,,
,7066,54558,176.251188,215.628604,14379.57,,,,,
,7067,54922,222.231918,176.105441,14378.16,,,,,
,7068,54684,235.767704,147.467101,14379.5,,,,,
,7069,51148,222.917032,91.470086,14373.55,,,,,
,7070,53671,211.205609,88.261138,14357.24,,,,,
,7071,54754,175.344762,106.550768,14354.92,,,,,
,7072,54418,96.642307,113.897253,14297.01,,,,,
,7073,54756,37.845403,116.800894,14194.15,,,,,
,7074,55243,3.757686,132.254121,14193.39,,,,,
,7075,57184,0.032835,174.25487,14192.4,,,,,
,7076,56396,0,184.764589,14192.12,,,,,
,7077,55126,0,153.945735,14194.23,,,,,
,7078,53748,0,143.984105,14196.02,,,,,
,7079,53652,0,127.096751,14194.54,,,,,
,7080,52443,0,107.189387,14202.33,,,,,
,7081,48149,0,121.783785,14235.74,,,,,
,7082,46000,0,120.873814,14270.78,,,,,
,7083,45000,0,133.871275,14302.73,,,,,
,7084,44400,0,147.519645,14329.34,,,,,
,7085,44900,0,157.235213,14330.91,,,,,
,7086,46500,0,153.391004,14330.63,,,,,
,7087,47852,0.117429,132.739318,14335.58,,,,,
,7088,47917,24.983415,125.241079,14330.78,,,,,
,7089,49179,133.174743,154.140567,14328.58,,,,,
,7090,50240,292.677205,114.009208,14326.87,,,,,
,7091,50783,448.613177,80.527825,14326.71,,,,,
,7092,50640,543.788312,53.437873,14324.07,,,,,
,7093,48037,557.388658,66.481492,14337.54,,,,,
,7094,49359,525.47014,63.272294,14364.27,,,,,
,7095,49793,403.437443,74.270501,14375.71,,,,,
,7096,49233,245.0066,67.527538,14376.53,,,,,
,7097,48730,97.751869,65.921478,14377.41,,,,,
,7098,49024,9.739149,101.814217,14376.27,,,,,
,7099,50843,0.021482,129.021377,14374.56,,,,,
,7100,50790,0,144.664735,14373.84,,,,,
,7101,50417,0,177.463042,14375.94,,,,,
,7102,50141,0,166.548392,14375.27,,,,,
,7103,50671,0,167.613734,14375.29,,,,,
,7104,49822,0,181.882965,14375.8,,,,,
,7105,46300,0,202.805548,14376.51,,,,,
,7106,44000,0,216.430103,14378.26,,,,,
,7107,42900,0,264.289951,14377.36,,,,,
,7108,42300,0,313.416557,14374.59,,,,,
,7109,42700,0,336.581317,14371.99,,,,,
,7110,44000,0,342.251212,14372.73,,,,,
,7111,44800,0.045364,366.879652,14379.13,,,,,
,7112,43900,11.10746,394.423513,14424.61,,,,,
,7113,43500,70.863875,424.339735,14436.32,,,,,
,7114,44400,155.187173,431.563821,14437.54,,,,,
,7115,45300,238.348724,428.351193,14425.43,,,,,
,7116,45200,322.913555,411.046864,14387.04,,,,,
,7117,44500,328.217644,414.766715,14458.64,,,,,
,7118,45000,249.24836,407.14371,14494.27,,,,,
,7119,45100,194.042855,395.069172,14520.57,,,,,
,7120,44900,113.630072,376.28332,14549.06,,,,,
,7121,45100,27.783294,369.534577,14564.19,,,,,
,7122,46000,1.530737,357.515898,14568.44,,,,,
,7123,48544,0.035561,359.178938,14568.83,,,,,
,7124,48912,0,347.147606,14569.35,,,,,
,7125,48652,0,318.247535,14567.42,,,,,
,7126,48510,0,278.682402,14566.42,,,,,
,7127,49157,0,256.592133,14567.63,,,,,
,7128,47615,0,234.869952,14568.96,,,,,
,7129,43700,0,185.887376,14568.89,,,,,
,7130,41500,0,178.291798,14569.13,,,,,
,7131,40300,0,149.872836,14570.2,,,,,
,7132,40100,0,147.644094,14568.56,,,,,
,7133,41000,0,153.623572,14566.43,,,,,
,7134,43300,0,147.417608,14566.1,,,,,
,7135,46200,0.302619,150.983551,14566.88,,,,,
,7136,48751,53.819,130.269851,14567.63,,,,,
,7137,52491,237.504013,108.015704,14565.78,,,,,
,7138,54362,473.258743,91.489534,14561.54,,,,,
,7139,55206,648.069514,74.973432,14560.51,,,,,
,7140,54936,731.467287,58.71278,14562.63,,,,,
,7141,51159,763.734847,42.261697,14563.1,,,,,
,7142,53804,688.383898,39.570744,14561.17,,,,,
,7143,54884,558.221057,40.954683,14558.6,,,,,
,7144,54579,378.601777,41.480677,14556.49,,,,,
,7145,55118,164.70157,47.371893,14585.61,,,,,
,7146,56226,12.604617,63.373529,14613.43,,,,,
,7147,58170,0.040047,114.984252,14642.57,,,,,
,7148,57279,0,118.478457,14673.29,,,,,
,7149,55739,0,130.370116,14705.02,,,,,
,7150,54732,0,113.671444,14734.57,,,,,
,7151,55178,0,118.970575,14768.28,,,,,
,7152,54663,0,139.859399,14808.73,,,,,
,7153,50369,0,168.678074,14869.58,,,,,
,7154,47710,0,205.841671,14906.84,,,,,
,7155,46400,0,241.332152,14947.7,,,,,
,7156,46100,0,290.423248,14984.23,,,,,
,7157,47013,0,279.557088,15016.76,,,,,
,7158,49024,0,279.365263,15050.67,,,,,
,7159,51509,0.253888,313.447788,15085.03,,,,,
,7160,53018,23.870977,356.937154,15117.83,,,,,
,7161,55023,80.35924,448.533151,15140.82,,,,,
,7162,56270,95.004214,458.744324,15144.5,,,,,
,7163,56820,121.571924,478.910321,15144.82,,,,,
,7164,56557,191.755038,435.125553,15145.31,,,,,
,7165,52717,300.195955,459.623176,15120.56,,,,,
,7166,55251,351.807016,480.523057,15100.59,,,,,
,7167,56228,391.907425,428.975792,15133.91,,,,,
,7168,56209,366.90378,378.109939,15148.73,,,,,
,7169,56731,197.75127,325.763152,15149.28,,,,,
,7170,57952,18.748186,303.424123,15145.76,,,,,
,7171,60330,0.042523,292.074354,15145.88,,,,,
,7172,59325,0,270.156293,15142.33,,,,,
,7173,57572,0,191.421181,15141.73,,,,,
,7174,56558,0,113.547215,15141.6,,,,,
,7175,56879,0,92.772991,15142,,,,,
,7176,56684,0,70.701716,15141.95,,,,,
,7177,52517,0,45.675019,15146.12,,,,,
,7178,49936,0,75.514954,15148.11,,,,,
,7179,48660,0,150.153193,15149.92,,,,,
,7180,48253,0,151.072242,15150.96,,,,,
,7181,48954,0,153.985942,15149.06,,,,,
,7182,50664,0,154.767026,15149.12,,,,,
,7183,52766,0.566566,170.18682,15147.04,,,,,
,7184,54104,67.230084,178.148055,15147.23,,,,,
,7185,56407,316.813788,146.81646,15146.57,,,,,
,7186,57571,529.813446,52.705547,15146.14,,,,,
,7187,57941,594.095368,14.62096,15148.86,,,,,
,7188,57517,555.923877,10.445459,15147.97,,,,,
,7189,53527,417.456297,16.6027,15145.57,,,,,
,7190,55822,248.068296,41.536588,15143.91,,,,,
,7191,56778,154.432697,95.540554,15144.82,,,,,
,7192,56431,79.80948,138.640848,15147.61,,,,,
,7193,57074,29.391039,196.972937,15148.21,,,,,
,7194,57912,1.970727,219.701765,15146.51,,,,,
,7195,59328,0.042904,187.444255,15145.36,,,,,
,7196,58510,0,106.459305,15146.09,,,,,
,7197,57176,0,114.598292,15144.09,,,,,
,7198,55979,0,102.907391,15145.43,,,,,
,7199,56611,0,77.095116,15146.63,,,,,
,7200,56409,0,61.843344,15152.88,,,,,
,7201,52167,0,58.379077,15183.15,,,,,
,7202,49537,0,64.904728,15211.36,,,,,
,7203,48344,0,84.02399,15249.85,,,,,
,7204,48182,0,91.59801,15285.59,,,,,
,7205,49020,0,116.626354,15314.7,,,,,
,7206,50745,0,144.655228,15345.71,,,,,
,7207,52742,0.167242,132.278679,15362.85,,,,,
,7208,54030,29.85553,140.63889,15359.84,,,,,
,7209,56466,142.277196,136.244841,15355.74,,,,,
,7210,57645,294.269733,160.75611,15354.94,,,,,
,7211,57933,361.453284,176.320704,15357.24,,,,,
,7212,57307,444.778956,146.507916,15358.46,,,,,
,7213,53149,451.45967,147.520964,15355.08,,,,,
,7214,55321,368.683207,132.60124,15355.2,,,,,
,7215,56151,267.949707,136.601869,15351.42,,,,,
,7216,55855,163.388066,149.580821,15348.98,,,,,
,7217,56521,57.860936,154.790442,15350.42,,,,,
,7218,57813,1.984258,158.244257,15348.93,,,,,
,7219,60003,0.038924,167.942035,15348.61,,,,,
,7220,59059,0,178.445397,15347.5,,,,,
,7221,57486,0,189.927861,15346.82,,,,,
,7222,56205,0,204.939912,15347.18,,,,,
,7223,56681,0,181.696057,15347.1,,,,,
,7224,56536,0,152.542686,15346.37,,,,,
,7225,52315,0,181.170473,15341.54,,,,,
,7226,49621,0,151.408107,15344.25,,,,,
,7227,48390,0,125.696018,15346.66,,,,,
,7228,48131,0,191.317272,15345.92,,,,,
,7229,49097,0,129.865404,15345,,,,,
,7230,50890,0,86.332684,15343.16,,,,,
,7231,52958,0.029747,91.64955,15342.78,,,,,
,7232,54349,3.110916,98.801039,15345.83,,,,,
,7233,56467,31.069665,122.889877,15342.01,,,,,
,7234,57353,72.492325,89.200669,15341.48,,,,,
,7235,57501,124.186437,77.575064,15344.19,,,,,
,7236,56575,170.980284,109.315613,15349.5,,,,,
,7237,52563,189.063199,137.834123,15344.56,,,,,
,7238,54901,190.59485,223.342318,15345.19,,,,,
,7239,55600,155.925314,312.234879,15344.79,,,,,
,7240,55363,163.526133,329.496422,15345.77,,,,,
,7241,55803,82.099467,370.535951,15344.61,,,,,
,7242,56880,6.481102,409.388291,15340.27,,,,,
,7243,58414,0.036725,431.841127,15339.39,,,,,
,7244,57532,0,439.195891,15337.56,,,,,
,7245,56043,0,429.864188,15340.14,,,,,
,7246,54973,0,403.125107,15339.38,,,,,
,7247,55744,0,386.210447,15338.04,,,,,
,7248,55370,0,392.690965,15339.3,,,,,
,7249,51146,0,401.124917,15338.94,,,,,
,7250,48641,0,397.931319,15349.26,,,,,
,7251,47324,0,367.154713,15410.68,,,,,
,7252,47115,0,377.248913,15421.68,,,,,
,7253,47820,0,356.487772,15421.39,,,,,
,7254,49330,0,345.456399,15426.92,,,,,
,7255,50388,0.32572,350.216182,15427.07,,,,,
,7256,50280,43.837281,344.611858,15443.39,,,,,
,7257,51194,142.82769,325.602649,15448.48,,,,,
,7258,51577,253.515017,322.131454,15452.2,,,,,
,7259,51863,348.041292,293.173847,15449.45,,,,,
,7260,51428,448.107603,260.24048,15451.84,,,,,
,7261,48568,502.995578,231.291032,15451.81,,,,,
,7262,49824,458.974574,234.495604,15450.58,,,,,
,7263,49911,391.044928,264.406008,15449.75,,,,,
,7264,49243,248.135543,267.885525,15450.6,,,,,
,7265,48779,100.314281,259.87226,15448.87,,,,,
,7266,49489,9.977084,278.56527,15446.97,,,,,
,7267,51625,0.048048,332.807503,15445.64,,,,,
,7268,51412,0,305.376077,15445.51,,,,,
,7269,51087,0,308.771093,15444.6,,,,,
,7270,50935,0,267.799645,15445.2,,,,,
,7271,51919,0,275.119363,15443.84,,,,,
,7272,51808,0,286.581274,15442.97,,,,,
,7273,48083,0,302.648307,15443.95,,,,,
,7274,45600,0,279.54968,15442,,,,,
,7275,44400,0,329.241541,15442.52,,,,,
,7276,44200,0,348.171196,15454.68,,,,,
,7277,44800,0,349.869433,15482.34,,,,,
,7278,46300,0,336.029966,15534.16,,,,,
,7279,46700,0.436755,296.909659,15530.71,,,,,
,7280,45100,68.904564,285.13428,15516.28,,,,,
,7281,43900,365.199757,230.140655,15490.79,,,,,
,7282,43700,647.643346,175.696082,15271.75,,,,,
,7283,44300,887.883212,142.882561,15157.77,,,,,
,7284,44300,962.400588,78.975793,15127.61,,,,,
,7285,43300,1012.12,49.754703,15097.95,,,,,
,7286,43700,959.533975,52.625667,15065.1,,,,,
,7287,43700,834.955926,71.290079,15031.04,,,,,
,7288,43700,580.094994,76.512812,14997.73,,,,,
,7289,44100,218.931583,56.899455,14965.26,,,,,
,7290,46000,12.654925,52.237802,14933.13,,,,,
,7291,48552,0.035238,79.329975,14902.87,,,,,
,7292,48892,0,94.566873,14868.09,,,,,
,7293,48919,0,134.918694,14823.45,,,,,
,7294,48835,0,181.973778,14792.94,,,,,
,7295,50057,0,201.179023,14766.04,,,,,
,7296,49415,0,213.78402,14734,,,,,
,7297,45600,0,223.567676,14699.47,,,,,
,7298,43100,0,251.704674,14724.97,,,,,
,7299,42100,0,285.024774,14768.42,,,,,
,7300,42100,0,309.911,14739.11,,,,,
,7301,43200,0,316.911464,14703.36,,,,,
,7302,45400,0,280.484026,14674.02,,,,,
,7303,47991,0.162495,276.997054,14643.83,,,,,
,7304,50204,7.744158,231.428164,14614.87,,,,,
,7305,53373,42.679124,202.410512,14623.12,,,,,
,7306,55345,79.805628,154.386455,14602.16,,,,,
,7307,55768,108.394512,137.019559,14559.71,,,,,
,7308,55642,133.459772,152.324863,14580.8,,,,,
,7309,51798,144.539558,177.898931,14628.33,,,,,
,7310,54152,169.521331,194.684921,14675.75,,,,,
,7311,55224,167.537326,172.062343,14691.9,,,,,
,7312,54845,122.291595,188.975715,14692.78,,,,,
,7313,55594,40.18117,166.733662,14691.03,,,,,
,7314,56752,1.786264,213.732602,14691.93,,,,,
,7315,58325,0.032123,327.896519,14691.22,,,,,
,7316,57319,0,409.448139,14715.4,,,,,
,7317,55693,0,459.09284,14774.94,,,,,
,7318,54757,0,467.50445,14853.58,,,,,
,7319,55339,0,540.823287,14744.46,,,,,
,7320,55265,0,570.5182,14403.09,,,,,
,7321,50772,0,577.038272,14403.75,,,,,
,7322,48051,0,593.360537,14402.67,,,,,
,7323,47058,0,590.769947,14402.2,,,,,
,7324,46900,0,519.273577,14402.83,,,,,
,7325,47827,0,489.854665,14402.23,,,,,
,7326,49839,0,471.647939,14398.97,,,,,
,7327,52199,0.233539,430.220145,14397.54,,,,,
,7328,53751,62.433624,388.998918,14398.27,,,,,
,7329,56162,345.581089,299.153732,14395.79,,,,,
,7330,57791,635.386478,314.793145,14393.82,,,,,
,7331,57997,847.424544,271.053126,14394.93,,,,,
